Point ID,Loss,points_0,points_1,points_2,points_Magnitude,RegionSize,RegionSpan,RegionType,SegmentationId
2619,0.641506,-0.993169,-0.116688,0.141483,1.00996,4607,2.02527,1,159
2620,1.9463,-0.993023,-0.117923,0.430126,1.08858,4607,2.02527,1,159
2621,1.09129,-0.992875,-0.119159,0.240983,1.02863,4607,2.02527,1,159
2622,0.928803,-0.992726,-0.120394,0.205038,1.0208,4607,2.02527,1,159
2623,1.37165,-0.992576,-0.121629,0.303004,1.0449,4607,2.02527,1,159
2624,3.28057,-0.992424,-0.122864,0.725287,1.23533,4607,2.02527,1,159
2625,3.43356,-0.99227,-0.124099,0.759132,1.2555,4607,2.02527,1,159
2626,2.58185,-0.992115,-0.125333,0.570718,1.1514,4607,2.02527,1,159
2627,1.52839,-0.991958,-0.126568,0.337677,1.05547,4607,2.02527,1,159
2628,0.917114,-0.9918,-0.127801,0.202452,1.02029,4607,2.02527,1,159
2629,2.20646,-0.99164,-0.129036,0.487677,1.11258,4607,2.02527,1,159
2630,0.77048,-0.991479,-0.130269,0.170015,1.01435,4607,2.02527,1,159
2631,2.06077,-0.991316,-0.131503,0.455448,1.09883,4607,2.02527,1,159
2632,2.23743,-0.991151,-0.132736,0.494528,1.1156,4607,2.02527,1,159
2633,3.09431,-0.990986,-0.133969,0.684083,1.2116,4607,2.02527,1,159
2634,2.87376,-0.990818,-0.135202,0.635295,1.18474,4607,2.02527,1,159
2635,1.1379,-0.990649,-0.136435,0.251295,1.03109,4607,2.02527,1,159
2636,1.8849,-0.990479,-0.137667,0.416542,1.08329,4607,2.02527,1,159
2637,1.72475,-0.990306,-0.138899,0.381114,1.07016,4607,2.02527,1,159
2638,1.6717,-0.990133,-0.140131,0.369378,1.06604,4607,2.02527,1,159
2639,0.964878,-0.989958,-0.141363,0.213019,1.02244,4607,2.02527,1,159
2640,2.0487,-0.989781,-0.142595,0.452776,1.09773,4607,2.02527,1,159
2641,0.708846,-0.989603,-0.143826,0.15638,1.01215,4607,2.02527,1,159
2642,0.698653,-0.989423,-0.145057,0.154125,1.01181,4607,2.02527,1,159
2643,0.832877,-0.989242,-0.146288,0.183818,1.01675,4607,2.02527,1,159
2644,0.703935,-0.989059,-0.147519,0.155294,1.01199,4607,2.02527,1,159
2645,1.07924,-0.988875,-0.148749,0.238317,1.02801,4607,2.02527,1,159
2646,0.749411,-0.988689,-0.14998,0.165354,1.01358,4607,2.02527,1,159
2647,0.924583,-0.988502,-0.15121,0.204105,1.02062,4607,2.02527,1,159
2648,1.27716,-0.988313,-0.152439,0.2821,1.03903,4607,2.02527,1,159
2649,0.769576,-0.988122,-0.153669,0.169815,1.01432,4607,2.02527,1,159
2650,0.987815,-0.98793,-0.154898,0.218093,1.02351,4607,2.02527,1,159
2651,0.888702,-0.987737,-0.156127,0.196167,1.01906,4607,2.02527,1,159
2652,0.812715,-0.987542,-0.157356,0.179358,1.01596,4607,2.02527,1,159
2653,0.937439,-0.987345,-0.158585,0.206949,1.02119,4607,2.02527,1,159
2654,0.731506,-0.987147,-0.159813,0.161393,1.01294,4607,2.02527,1,159
2655,0.790843,-0.986948,-0.161041,0.174519,1.01511,4607,2.02527,1,159
2656,0.61203,-0.986747,-0.162269,0.134963,1.00907,121,1.28633,2,168
2657,0.903075,-0.986544,-0.163496,0.199347,1.01968,4607,2.02527,1,159
2658,0.54798,-0.98634,-0.164724,0.120794,1.00727,0,1.97605,2,158
2659,1.57478,-0.986134,-0.165951,0.347939,1.0588,4607,2.02527,1,159
2660,0.65135,-0.985927,-0.167178,0.143661,1.01027,4607,2.02527,1,159
2661,0.63019,-0.985718,-0.168404,0.13898,1.00961,121,1.28633,2,168
2662,0.846255,-0.985508,-0.169631,0.186777,1.01729,4607,2.02527,1,159
2663,1.3047,-0.985296,-0.170857,0.288193,1.0407,4607,2.02527,1,159
2664,1.39902,-0.985083,-0.172082,0.309058,1.04667,4607,2.02527,1,159
2665,0.782455,-0.984868,-0.173308,0.172664,1.0148,4607,2.02527,1,159
2666,1.00398,-0.984651,-0.174533,0.221669,1.02427,4607,2.02527,1,159
2667,0.813317,-0.984433,-0.175758,0.179491,1.01598,4607,2.02527,1,159
2668,0.717255,-0.984214,-0.176983,0.15824,1.01244,4607,2.02527,1,159
2669,1.13457,-0.983993,-0.178207,0.250558,1.03091,4607,2.02527,1,159
2670,0.99375,-0.98377,-0.179431,0.219405,1.02379,4607,2.02527,1,159
2671,0.756574,-0.983546,-0.180655,0.166938,1.01384,4607,2.02527,1,159
2672,2.08939,-0.983321,-0.181879,0.461779,1.10147,4607,2.02527,1,159
2673,1.66753,-0.983094,-0.183102,0.368456,1.06572,4607,2.02527,1,159
2674,0.870584,-0.982865,-0.184325,0.192159,1.0183,4607,2.02527,1,159
2675,1.19052,-0.982635,-0.185548,0.262935,1.03399,4607,2.02527,1,159
2676,0.707383,-0.982404,-0.18677,0.156056,1.0121,4607,2.02527,1,159
2677,1.15929,-0.98217,-0.187992,0.256026,1.03225,4607,2.02527,1,159
2678,1.00819,-0.981936,-0.189214,0.2226,1.02448,4607,2.02527,1,159
2679,2.38603,-0.9817,-0.190436,0.5274,1.13055,4607,2.02527,1,159
2680,0.806556,-0.981462,-0.191657,0.177995,1.01572,4607,2.02527,1,159
2681,0.660769,-0.981223,-0.192878,0.145745,1.01056,4607,2.02527,1,159
2682,1.01951,-0.980982,-0.194099,0.225105,1.02502,4607,2.02527,1,159
2683,0.464176,-0.98074,-0.195319,0.102255,1.00521,0,0.49623,2,107
2684,1.43472,-0.980496,-0.196539,0.316955,1.04903,4607,2.02527,1,159
2685,0.708428,-0.980251,-0.197759,0.156288,1.01214,4607,2.02527,1,159
2686,0.534284,-0.980004,-0.198978,0.117764,1.00691,0,0.48049,2,192
2687,1.516,-0.979756,-0.200198,0.334935,1.0546,4607,2.02527,1,159
2688,1.23365,-0.979506,-0.201416,0.272475,1.03646,4607,2.02527,1,159
2689,0.97707,-0.979254,-0.202635,0.215716,1.023,4607,2.02527,1,159
2690,2.14809,-0.979001,-0.203853,0.474765,1.10698,4607,2.02527,1,159
2691,1.00993,-0.978747,-0.205071,0.222985,1.02456,4607,2.02527,1,159
2692,0.799933,-0.978491,-0.206289,0.17653,1.01546,4607,2.02527,1,159
2693,0.93858,-0.978234,-0.207506,0.207201,1.02124,4607,2.02527,1,159
2694,0.963553,-0.977975,-0.208723,0.212726,1.02238,4607,2.02527,1,159
2695,0.699755,-0.977714,-0.20994,0.154369,1.01184,4607,2.02527,1,159
2696,0.871154,-0.977452,-0.211156,0.192285,1.01832,4607,2.02527,1,159
2697,0.856945,-0.977189,-0.212372,0.189142,1.01773,4607,2.02527,1,159
2698,2.98091,-0.976924,-0.213588,0.658997,1.19761,4607,2.02527,1,159
2699,0.719615,-0.976657,-0.214803,0.158763,1.01252,4607,2.02527,1,159
2700,2.20755,-0.976389,-0.216018,0.487917,1.11268,4607,2.02527,1,159
2701,0.962367,-0.97612,-0.217232,0.212463,1.02232,4607,2.02527,1,159
2702,0.784786,-0.975849,-0.218447,0.173179,1.01488,4607,2.02527,1,159
2703,1.9337,-0.975576,-0.219661,0.427339,1.08748,4607,2.02527,1,159
2704,1.43442,-0.975302,-0.220874,0.316889,1.04901,4607,2.02527,1,159
2705,0.594445,-0.975027,-0.222088,0.131073,1.00855,39,1.95826,2,124
2706,0.699314,-0.97475,-0.223301,0.154272,1.01183,4607,2.02527,1,159
2707,0.679378,-0.974471,-0.224513,0.149861,1.01117,4607,2.02527,1,159
2708,1.00451,-0.974191,-0.225725,0.221787,1.0243,4607,2.02527,1,159
2709,1.34807,-0.973909,-0.226938,0.297787,1.0434,4607,2.02527,1,159
2710,1.4362,-0.973626,-0.228149,0.317283,1.04913,4607,2.02527,1,159
2711,0.707924,-0.973342,-0.22936,0.156176,1.01212,4607,2.02527,1,159
2712,0.530145,-0.973055,-0.230571,0.116849,1.0068,2,0.511829,2,193
2713,1.10454,-0.972768,-0.231782,0.243914,1.02932,4607,2.02527,1,159
2714,1.23933,-0.972479,-0.232992,0.273733,1.03679,4607,2.02527,1,159
2715,0.46324,-0.972188,-0.234201,0.102048,1.00519,0,0.0691143,2,135
2716,0.55285,-0.971896,-0.235411,0.121871,1.0074,4,0.104467,2,138
2717,0.704242,-0.971602,-0.23662,0.155362,1.012,4607,2.02527,1,159
2718,1.50406,-0.971307,-0.237828,0.332295,1.05376,4607,2.02527,1,159
2719,0.613193,-0.971011,-0.239037,0.13522,1.0091,121,1.28633,2,168
2720,0.832465,-0.970712,-0.240245,0.183727,1.01674,4607,2.02527,1,159
2721,1.38537,-0.970413,-0.241452,0.306039,1.04578,4607,2.02527,1,159
2722,0.627201,-0.970111,-0.24266,0.138319,1.00952,121,1.28633,2,168
2723,2.30941,-0.969809,-0.243866,0.51045,1.12275,4607,2.02527,1,159
2724,1.69717,-0.969505,-0.245073,0.375013,1.06801,4607,2.02527,1,159
2725,1.22632,-0.969199,-0.246279,0.270853,1.03603,4607,2.02527,1,159
2726,0.819621,-0.968892,-0.247485,0.180885,1.01623,4607,2.02527,1,159
2727,0.688533,-0.968583,-0.24869,0.151887,1.01147,4607,2.02527,1,159
2728,0.922721,-0.968273,-0.249895,0.203693,1.02053,4607,2.02527,1,159
2729,0.60781,-0.967961,-0.251099,0.134029,1.00894,121,1.28633,2,168
2730,0.61425,-0.967648,-0.252304,0.135454,1.00913,121,1.28633,2,168
2731,0.725859,-0.967333,-0.253507,0.160144,1.01274,4607,2.02527,1,159
2732,1.01237,-0.967017,-0.254711,0.223524,1.02468,4607,2.02527,1,159
2733,0.859865,-0.9667,-0.255913,0.189788,1.01785,4607,2.02527,1,159
2734,0.735906,-0.966381,-0.257116,0.162366,1.0131,4607,2.02527,1,159
2735,0.589654,-0.96606,-0.258318,0.130013,1.00842,39,1.95826,2,124
2736,1.44291,-0.965738,-0.25952,0.318766,1.04958,4607,2.02527,1,159
2737,0.523662,-0.965414,-0.260722,0.115415,1.00664,0,0.0311368,2,160
2738,0.668069,-0.965089,-0.261922,0.14736,1.0108,4607,2.02527,1,159
2739,0.790366,-0.964762,-0.263123,0.174414,1.0151,4607,2.02527,1,159
2740,0.805306,-0.964434,-0.264323,0.177719,1.01567,4607,2.02527,1,159
2741,1.34755,-0.964105,-0.265523,0.297672,1.04336,4607,2.02527,1,159
2742,1.56075,-0.963773,-0.266722,0.344836,1.05779,4607,2.02527,1,159
2743,1.37296,-0.963441,-0.267921,0.303292,1.04498,4607,2.02527,1,159
2744,0.603578,-0.963107,-0.269119,0.133093,1.00882,10,0.562163,2,156
2745,0.741269,-0.962771,-0.270318,0.163553,1.01329,4607,2.02527,1,159
2746,0.787755,-0.962434,-0.271515,0.173836,1.015,4607,2.02527,1,159
2747,1.23266,-0.962096,-0.272713,0.272256,1.0364,4607,2.02527,1,159
2748,0.850331,-0.961756,-0.273909,0.187679,1.01746,4607,2.02527,1,159
2749,2.11896,-0.961414,-0.275106,0.46832,1.10423,4607,2.02527,1,159
2750,1.14225,-0.961071,-0.276302,0.252255,1.03133,4607,2.02527,1,159
2751,0.611768,-0.960726,-0.277497,0.134905,1.00906,121,1.28633,2,168
2752,2.28163,-0.96038,-0.278693,0.504305,1.11997,4607,2.02527,1,159
2753,1.20434,-0.960033,-0.279887,0.26599,1.03477,4607,2.02527,1,159
2754,1.40367,-0.959684,-0.281081,0.310086,1.04697,4607,2.02527,1,159
2755,1.5029,-0.959333,-0.282275,0.332038,1.05368,4607,2.02527,1,159
2756,1.0867,-0.958982,-0.283469,0.239968,1.02839,4607,2.02527,1,159
2757,1.39907,-0.958628,-0.284661,0.309069,1.04667,4607,2.02527,1,159
2758,1.70605,-0.958273,-0.285854,0.376978,1.0687,4607,2.02527,1,159
2759,0.706317,-0.957917,-0.287046,0.155821,1.01207,4607,2.02527,1,159
2760,1.0585,-0.957559,-0.288238,0.23373,1.02695,4607,2.02527,1,159
2761,1.28781,-0.9572,-0.289429,0.284457,1.03967,4607,2.02527,1,159
2762,2.93674,-0.956839,-0.29062,0.649227,1.19226,4607,2.02527,1,159
2763,0.701412,-0.956476,-0.29181,0.154736,1.0119,4607,2.02527,1,159
2764,2.05569,-0.956113,-0.293,0.454323,1.09837,4607,2.02527,1,159
2765,0.635162,-0.955747,-0.294189,0.14008,1.00976,121,1.28633,2,168
2766,0.913006,-0.95538,-0.295378,0.201544,1.02011,4607,2.02527,1,159
2767,1.7039,-0.955012,-0.296566,0.376502,1.06853,4607,2.02527,1,159
2768,0.745608,-0.954643,-0.297754,0.164513,1.01344,4607,2.02527,1,159
2769,0.682144,-0.954271,-0.298942,0.150473,1.01126,4607,2.02527,1,159
2770,0.507499,-0.953899,-0.300129,0.111839,1.00623,1,0.0412108,2,132
2771,1.461,-0.953524,-0.301316,0.322769,1.0508,4607,2.02527,1,159
2772,1.25004,-0.953149,-0.302502,0.2761,1.03742,4607,2.02527,1,159
2773,1.82633,-0.952772,-0.303687,0.403585,1.07837,4607,2.02527,1,159
2774,1.51143,-0.952393,-0.304872,0.333925,1.05428,4607,2.02527,1,159
2775,2.94815,-0.952013,-0.306057,0.651751,1.19364,4607,2.02527,1,159
2776,1.18732,-0.951632,-0.307241,0.262226,1.03381,4607,2.02527,1,159
2777,0.801927,-0.951249,-0.308425,0.176971,1.01554,4607,2.02527,1,159
2778,0.813659,-0.950864,-0.309608,0.179566,1.01599,4607,2.02527,1,159
2779,0.705077,-0.950478,-0.310791,0.155546,1.01203,4607,2.02527,1,159
2780,1.50217,-0.950091,-0.311974,0.331876,1.05363,4607,2.02527,1,159
2781,1.485,-0.949702,-0.313156,0.328078,1.05244,4607,2.02527,1,159
2782,1.09245,-0.949311,-0.314337,0.24124,1.02869,4607,2.02527,1,159
2783,1.60442,-0.94892,-0.315518,0.354495,1.06097,4607,2.02527,1,159
2784,0.82428,-0.948526,-0.316698,0.181916,1.01641,4607,2.02527,1,159
2785,1.8382,-0.948132,-0.317878,0.406212,1.07936,4607,2.02527,1,159
2786,0.840043,-0.947735,-0.319058,0.185403,1.01704,4607,2.02527,1,159
2787,0.993517,-0.947338,-0.320236,0.219354,1.02378,4607,2.02527,1,159
2788,1.0005,-0.946938,-0.321415,0.220898,1.02411,4607,2.02527,1,159
2789,0.673114,-0.946538,-0.322593,0.148476,1.01096,4607,2.02527,1,159
2790,1.57594,-0.946136,-0.32377,0.348195,1.05889,4607,2.02527,1,159
2791,1.39137,-0.945732,-0.324947,0.307365,1.04617,4607,2.02527,1,159
2792,2.1,-0.945327,-0.326124,0.464126,1.10246,4607,2.02527,1,159
2793,0.86098,-0.944921,-0.327299,0.190035,1.0179,4607,2.02527,1,159
2794,1.87755,-0.944513,-0.328475,0.414916,1.08266,4607,2.02527,1,159
2795,1.52964,-0.944103,-0.32965,0.337953,1.05556,4607,2.02527,1,159
2796,1.76438,-0.943692,-0.330824,0.389882,1.07332,4607,2.02527,1,159
2797,0.919535,-0.94328,-0.331998,0.202988,1.02039,4607,2.02527,1,159
2798,1.45028,-0.942866,-0.333171,0.320398,1.05007,4607,2.02527,1,159
2799,1.02897,-0.942451,-0.334344,0.227197,1.02548,4607,2.02527,1,159
2800,1.72121,-0.942034,-0.335517,0.380331,1.06988,4607,2.02527,1,159
2801,0.91776,-0.941616,-0.336689,0.202595,1.02032,4607,2.02527,1,159
2802,2.88308,-0.941196,-0.33786,0.637355,1.18584,4607,2.02527,1,159
2803,1.08233,-0.940775,-0.339031,0.239002,1.02816,4607,2.02527,1,159
2804,1.05945,-0.940353,-0.340201,0.233939,1.027,4607,2.02527,1,159
2805,2.10463,-0.939929,-0.341371,0.465149,1.10289,4607,2.02527,1,159
2806,2.51885,-0.939503,-0.34254,0.556782,1.14456,4607,2.02527,1,159
2807,1.03722,-0.939076,-0.343708,0.229021,1.02589,4607,2.02527,1,159
2808,1.36013,-0.938648,-0.344876,0.300455,1.04416,4607,2.02527,1,159
2809,1.14094,-0.938218,-0.346044,0.251967,1.03126,4607,2.02527,1,159
2810,0.64855,-0.937787,-0.347211,0.143042,1.01018,4607,2.02527,1,159
2811,2.0817,-0.937354,-0.348378,0.460077,1.10076,4607,2.02527,1,159
2812,1.61268,-0.93692,-0.349544,0.356323,1.06159,4607,2.02527,1,159
2813,1.67377,-0.936484,-0.350709,0.369838,1.0662,4607,2.02527,1,159
2814,0.994845,-0.936047,-0.351874,0.219648,1.02384,4607,2.02527,1,159
2815,2.11644,-0.935609,-0.353038,0.467762,1.10399,4607,2.02527,1,159
2816,1.51177,-0.935169,-0.354202,0.334,1.0543,4607,2.02527,1,159
2817,1.53638,-0.934727,-0.355365,0.339445,1.05604,4607,2.02527,1,159
2818,0.989027,-0.934285,-0.356528,0.218361,1.02356,4607,2.02527,1,159
2819,3.47008,-0.93384,-0.35769,0.76721,1.2604,4607,2.02527,1,159
2820,2.989,-0.933394,-0.358852,0.660786,1.1986,4607,2.02527,1,159
2821,2.3937,-0.932947,-0.360013,0.529097,1.13135,4607,2.02527,1,159
2822,1.24441,-0.932499,-0.361173,0.274857,1.03709,4607,2.02527,1,159
2823,1.95812,-0.932049,-0.362333,0.432739,1.08962,4607,2.02527,1,159
2824,1.78472,-0.931597,-0.363493,0.39438,1.07496,4607,2.02527,1,159
2825,3.52669,-0.931144,-0.364651,0.779733,1.26806,4607,2.02527,1,159
2826,1.09188,-0.93069,-0.36581,0.241114,1.02866,4607,2.02527,1,159
2827,1.17689,-0.930234,-0.366967,0.25992,1.03323,4607,2.02527,1,159
2828,0.729225,-0.929776,-0.368125,0.160888,1.01286,4607,2.02527,1,159
2829,2.93618,-0.929318,-0.369281,0.649103,1.1922,4607,2.02527,1,159
2830,1.24523,-0.928858,-0.370437,0.275037,1.03713,4607,2.02527,1,159
2831,2.00997,-0.928396,-0.371593,0.44421,1.09422,4607,2.02527,1,159
2832,0.967356,-0.927933,-0.372747,0.213567,1.02255,4607,2.02527,1,159
2833,1.88123,-0.927468,-0.373902,0.41573,1.08297,4607,2.02527,1,159
2834,0.528564,-0.927002,-0.375055,0.116499,1.00676,0,1.92521,2,196
2835,2.63094,-0.926535,-0.376208,0.581577,1.15682,4607,2.02527,1,159
2836,1.34237,-0.926066,-0.377361,0.296526,1.04304,4607,2.02527,1,159
2837,0.796164,-0.925596,-0.378513,0.175696,1.01532,4607,2.02527,1,159
2838,0.702219,-0.925124,-0.379664,0.154914,1.01193,4607,2.02527,1,159
2839,2.54871,-0.924651,-0.380815,0.563388,1.14778,4607,2.02527,1,159
2840,1.17731,-0.924177,-0.381965,0.260012,1.03325,4607,2.02527,1,159
2841,1.13106,-0.923701,-0.383114,0.249781,1.03072,4607,2.02527,1,159
2842,1.16549,-0.923224,-0.384263,0.257396,1.0326,4607,2.02527,1,159
2843,0.694357,-0.922745,-0.385412,0.153175,1.01166,4607,2.02527,1,159
2844,0.582572,-0.922264,-0.38656,0.128446,1.00822,4,1.86589,2,109
2845,1.29907,-0.921783,-0.387707,0.286947,1.04036,4607,2.02527,1,159
2846,0.938787,-0.9213,-0.388853,0.207247,1.02125,4607,2.02527,1,159
2847,0.760588,-0.920815,-0.389999,0.167826,1.01399,4607,2.02527,1,159
2848,1.52155,-0.920329,-0.391145,0.336164,1.05499,4607,2.02527,1,159
2849,1.21922,-0.919842,-0.392289,0.269283,1.03562,4607,2.02527,1,159
2850,1.30445,-0.919353,-0.393434,0.288138,1.04068,4607,2.02527,1,159
2851,0.726829,-0.918863,-0.394577,0.160358,1.01278,4607,2.02527,1,159
2852,0.704527,-0.918371,-0.39572,0.155425,1.01201,4607,2.02527,1,159
2853,0.743252,-0.917878,-0.396862,0.163991,1.01336,4607,2.02527,1,159
2854,1.2124,-0.917384,-0.398004,0.267774,1.03523,4607,2.02527,1,159
2855,0.871993,-0.916888,-0.399145,0.192471,1.01835,4607,2.02527,1,159
2856,2.00889,-0.91639,-0.400286,0.443971,1.09413,4607,2.02527,1,159
2857,0.875841,-0.915892,-0.401425,0.193322,1.01852,4607,2.02527,1,159
2858,1.03025,-0.915392,-0.402565,0.22748,1.02555,4607,2.02527,1,159
2859,1.98152,-0.91489,-0.403703,0.437917,1.09168,4607,2.02527,1,159
2860,1.04385,-0.914387,-0.404841,0.230487,1.02622,4607,2.02527,1,159
2861,1.38926,-0.913882,-0.405979,0.306899,1.04603,4607,2.02527,1,159
2862,2.50547,-0.913377,-0.407115,0.553821,1.14312,4607,2.02527,1,159
2863,1.33248,-0.912869,-0.408252,0.294338,1.04242,4607,2.02527,1,159
2864,1.85553,-0.912361,-0.409387,0.410045,1.0808,4607,2.02527,1,159
2865,1.11742,-0.911851,-0.410522,0.246763,1.03,4607,2.02527,1,159
2866,0.717305,-0.911339,-0.411656,0.158251,1.01244,4607,2.02527,1,159
2867,1.87665,-0.910826,-0.41279,0.414718,1.08259,4607,2.02527,1,159
2868,1.46993,-0.910312,-0.413923,0.324743,1.05141,4607,2.02527,1,159
2869,1.08231,-0.909796,-0.415055,0.238997,1.02816,4607,2.02527,1,159
2870,1.69303,-0.909279,-0.416186,0.374098,1.06768,4607,2.02527,1,159
2871,0.844953,-0.908761,-0.417318,0.186489,1.01724,4607,2.02527,1,159
2872,0.865165,-0.908241,-0.418448,0.190961,1.01807,4607,2.02527,1,159
2873,1.03014,-0.907719,-0.419578,0.227456,1.02554,4607,2.02527,1,159
2874,2.38972,-0.907197,-0.420707,0.528217,1.13093,4607,2.02527,1,159
2875,1.22973,-0.906673,-0.421835,0.271609,1.03623,4607,2.02527,1,159
2876,2.84818,-0.906147,-0.422963,0.629635,1.18171,4607,2.02527,1,159
2877,2.67358,-0.90562,-0.42409,0.591012,1.16159,4607,2.02527,1,159
2878,1.10767,-0.905092,-0.425216,0.244606,1.02948,4607,2.02527,1,159
2879,1.62765,-0.904562,-0.426342,0.359635,1.0627,4607,2.02527,1,159
2880,2.39921,-0.904031,-0.427467,0.530317,1.13192,4607,2.02527,1,159
2881,1.75965,-0.903498,-0.428592,0.388834,1.07294,4607,2.02527,1,159
2882,1.01598,-0.902964,-0.429716,0.224324,1.02485,4607,2.02527,1,159
2883,0.8143,-0.902429,-0.430839,0.179708,1.01602,4607,2.02527,1,159
2884,1.63675,-0.901892,-0.431961,0.361648,1.06339,4607,2.02527,1,159
2885,3.90879,-0.901354,-0.433083,0.86426,1.32172,4607,2.02527,1,159
2886,1.31594,-0.900815,-0.434204,0.29068,1.04139,4607,2.02527,1,159
2887,0.686754,-0.900274,-0.435324,0.151493,1.01141,4607,2.02527,1,159
2888,2.53804,-0.899731,-0.436444,0.561028,1.14663,4607,2.02527,1,159
2889,1.90838,-0.899188,-0.437563,0.421736,1.08529,4607,2.02527,1,159
2890,2.52401,-0.898642,-0.438682,0.557924,1.14511,4607,2.02527,1,159
2891,1.03746,-0.898096,-0.4398,0.229076,1.0259,4607,2.02527,1,159
2892,1.22589,-0.897548,-0.440917,0.270758,1.03601,4607,2.02527,1,159
2893,2.27598,-0.896999,-0.442033,0.503055,1.1194,4607,2.02527,1,159
2894,0.74182,-0.896448,-0.443149,0.163675,1.01331,4607,2.02527,1,159
2895,1.13963,-0.895896,-0.444264,0.251676,1.03118,4607,2.02527,1,159
2896,0.727796,-0.895343,-0.445378,0.160572,1.01281,4607,2.02527,1,159
2897,1.26471,-0.894788,-0.446492,0.279346,1.03828,4607,2.02527,1,159
2898,1.07172,-0.894232,-0.447605,0.236654,1.02762,4607,2.02527,1,159
2899,2.2687,-0.893674,-0.448717,0.501445,1.11868,4607,2.02527,1,159
2900,1.73911,-0.893115,-0.449828,0.384292,1.0713,4607,2.02527,1,159
2901,1.22865,-0.892555,-0.450939,0.27137,1.03617,4607,2.02527,1,159
2902,1.24501,-0.891993,-0.452049,0.274988,1.03712,4607,2.02527,1,159
2903,1.58928,-0.89143,-0.453159,0.351146,1.05986,4607,2.02527,1,159
2904,0.983206,-0.890865,-0.454268,0.217073,1.02329,4607,2.02527,1,159
2905,2.49867,-0.890299,-0.455376,0.552318,1.14239,4607,2.02527,1,159
2906,1.04877,-0.889732,-0.456483,0.231576,1.02646,4607,2.02527,1,159
2907,2.03388,-0.889163,-0.45759,0.4495,1.09638,4607,2.02527,1,159
2908,1.40731,-0.888593,-0.458696,0.310891,1.04721,4607,2.02527,1,159
2909,1.29747,-0.888022,-0.459801,0.286593,1.04026,4607,2.02527,1,159
2910,0.962064,-0.887449,-0.460905,0.212396,1.02231,4607,2.02527,1,159
2911,1.67307,-0.886875,-0.462009,0.369682,1.06614,4607,2.02527,1,159
2912,1.44599,-0.8863,-0.463112,0.319449,1.04978,4607,2.02527,1,159
2913,1.10999,-0.885723,-0.464215,0.245119,1.0296,4607,2.02527,1,159
2914,3.11926,-0.885144,-0.465316,0.689602,1.21472,4607,2.02527,1,159
2915,0.833536,-0.884565,-0.466417,0.183964,1.01678,4607,2.02527,1,159
2916,1.42576,-0.883984,-0.467517,0.314974,1.04843,4607,2.02527,1,159
2917,0.641933,-0.883402,-0.468617,0.141578,1.00997,4607,2.02527,1,159
2918,0.793536,-0.882818,-0.469716,0.175115,1.01522,4607,2.02527,1,159
2919,1.13092,-0.882233,-0.470814,0.24975,1.03072,4607,2.02527,1,159
2920,0.610912,-0.881646,-0.471911,0.134716,1.00903,121,1.28633,2,168
2921,1.27189,-0.881058,-0.473008,0.280934,1.03871,4607,2.02527,1,159
2922,1.04905,-0.880469,-0.474103,0.231639,1.02648,4607,2.02527,1,159
2923,3.85923,-0.879879,-0.475199,0.853296,1.31458,4607,2.02527,1,159
2924,1.19291,-0.879287,-0.476293,0.263463,1.03412,4607,2.02527,1,159
2925,0.706158,-0.878693,-0.477387,0.155785,1.01206,4607,2.02527,1,159
2926,1.5663,-0.878099,-0.478479,0.346063,1.05819,4607,2.02527,1,159
2927,2.77142,-0.877503,-0.479572,0.612655,1.17275,4607,2.02527,1,159
2928,1.79349,-0.876905,-0.480663,0.396321,1.07567,4607,2.02527,1,159
2929,1.12406,-0.876307,-0.481754,0.248231,1.03035,4607,2.02527,1,159
2930,1.67221,-0.875707,-0.482844,0.369491,1.06608,4607,2.02527,1,159
2931,0.875984,-0.875105,-0.483933,0.193354,1.01852,4607,2.02527,1,159
2932,2.15206,-0.874502,-0.485021,0.475642,1.10736,4607,2.02527,1,159
2933,1.63937,-0.873898,-0.486109,0.362228,1.06358,4607,2.02527,1,159
2934,1.87573,-0.873293,-0.487196,0.414514,1.08251,4607,2.02527,1,159
2935,3.25144,-0.872686,-0.488282,0.718843,1.23156,4607,2.02527,1,159
2936,1.34256,-0.872078,-0.489367,0.296568,1.04305,4607,2.02527,1,159
2937,1.65708,-0.871468,-0.490452,0.366144,1.06492,4607,2.02527,1,159
2938,2.28692,-0.870857,-0.491536,0.505475,1.12049,4607,2.02527,1,159
2939,2.10251,-0.870245,-0.492619,0.464681,1.10269,4607,2.02527,1,159
2940,2.85589,-0.869631,-0.493701,0.631341,1.18262,4607,2.02527,1,159
2941,0.92259,-0.869017,-0.494783,0.203664,1.02053,4607,2.02527,1,159
2942,0.652576,-0.8684,-0.495864,0.143932,1.01031,4607,2.02527,1,159
2943,0.43987,-0.867783,-0.496944,0.0968784,1.00468,0,1.35643,2,155
2944,1.78642,-0.867164,-0.498023,0.394756,1.0751,4607,2.02527,1,159
2945,1.22619,-0.866543,-0.499102,0.270825,1.03602,4607,2.02527,1,159
2946,0.948712,-0.865922,-0.50018,0.209442,1.0217,4607,2.02527,1,159
2947,1.10503,-0.865299,-0.501256,0.244023,1.02934,4607,2.02527,1,159
2948,0.63115,-0.864674,-0.502333,0.139193,1.00964,121,1.28633,2,168
2949,1.36937,-0.864049,-0.503408,0.3025,1.04475,4607,2.02527,1,159
2950,2.12818,-0.863422,-0.504483,0.470359,1.1051,4607,2.02527,1,159
